,Unnamed: 0,villeID,size,lat,long
5613,5613,Brookshire,5120,29.78606,-95.95107
5614,5614,Burnet,6239,30.75824,-98.22836
5615,5615,DeSoto,52486,32.58986,-96.85695
5616,5616,Denison,23150,33.75566,-96.53666
5617,5617,Hempstead,7110,30.09744,-96.07829
5618,5618,Hornsby Bend,6791,30.24743,-97.58333
5619,5619,Hurst,39016,32.82346,-97.17057
5621,5621,Mineral Wells,14754,32.80846,-98.11282
5623,5623,Murillo Colonia,7344,26.25646,-98.11334
5624,5624,Navasota,7476,30.38798,-96.08773
5630,5630,Terrell,16981,32.73596,-96.27526
5631,5631,Wharton,8726,29.31164,-96.10274
5634,5634,Ashland,7503,37.75903,-77.47998
5638,5638,Countryside,10072,39.04094,-77.4136
5640,5640,Lowes Island,10756,39.05983,-77.35221
5643,5643,North Springfield,7274,38.80428,-77.2047
5646,5646,West Gate,8046,38.78289,-77.49749
5647,5647,Williamsburg,15052,37.2707,-76.70746
5653,5653,Milford,52759,41.22232,-73.0565
5654,5654,Norwalk,88485,41.1176,-73.4079
5655,5655,Orange,13956,41.27843,-73.02566
5656,5656,Plymouth,12284,41.67204,-73.05289
5659,5659,Winsted,7712,41.92121,-73.06011
5665,5665,Oelwein,6153,42.67332,-91.9135
5668,5668,Storm Lake,10910,42.64109,-95.20972
5669,5669,Webster City,7814,42.46942,-93.81605
5670,5670,Bartlett,41545,41.99503,-88.18563
5671,5671,Belvidere,25132,42.26391,-88.84427
5673,5673,Wells Beach Station,10162,43.32397,-70.59144
5678,5678,Dardenne Prairie,12890,38.7695,-90.72902
5680,5680,Grandview,25256,38.88584,-94.53301
5684,5684,Saint Ann,13020,38.72727,-90.38317
5686,5686,Webster Groves,23177,38.59255,-90.35734
5690,5690,Ridgeland,24351,32.42848,-90.13231
5692,5692,Carrboro,21156,35.91014,-79.07529
5693,5693,Henderson,15271,36.32959,-78.39916
5696,5696,Huntersville,52704,35.41069,-80.84285
5700,5700,Tarboro,11164,35.89682,-77.5358
5974,5974,Fairhope,18730,30.52297,-87.90333
5978,5978,Rainbow City,9580,33.95482,-86.04192
5984,5984,Fayetteville,82830,36.06258,-94.15743
5994,5994,North Star,7980,39.76122,-75.7191
5996,5996,Aventura,37649,25.95648,-80.13921
5998,5998,Bayshore Gardens,16323,27.42532,-82.59038
6000,6000,Bithlo,8268,28.55472,-81.10645
6001,6001,Boynton Beach,73966,26.52535,-80.06643
6003,6003,Cantonment,26493,30.60853,-87.33998
6004,6004,Citrus Springs,8622,28.99748,-82.47065
6005,6005,Coconut Creek,59302,26.25175,-80.17894
6007,6007,Fern Park,7704,28.64916,-81.35118
6008,6008,Fuller Heights,8758,27.90919,-81.99814
6011,6011,Iona,15369,26.52036,-81.96398
6012,6012,Kings Point,12201,26.44535,-80.13977
6013,6013,Lake Magdalene,28509,28.07418,-82.47176
6015,6015,North Fort Myers,39407,26.66729,-81.88009
6018,6018,South Highpoint,5195,27.91697,-82.71288
6020,6020,The Villages,51442,28.93408,-81.95994
6021,6021,Thonotosassa,13014,28.06141,-82.30231
6022,6022,Upper Grand Lagoon,13963,30.16326,-85.74076
6023,6023,Wekiwa Springs,21998,28.69861,-81.42563
6024,6024,Westchase,21747,28.05502,-82.60982
6025,6025,West Samoset,5583,27.46948,-82.55676
6026,6026,Westview,9650,25.88204,-80.24199
6029,6029,Eatonton,6520,33.3268,-83.3885
6030,6030,Fayetteville,16990,33.44873,-84.45493
6032,6032,Lithia Springs,15491,33.794,-84.66049
6035,6035,Panthersville,9749,33.70733,-84.27187
6038,6038,Scottdale,10631,33.78983,-84.26409
6040,6040,Winder,15447,33.99261,-83.72017
