,Unnamed: 0,villeID,size,lat,long
2024,2024,Nepalgunj,166258,28.05,81.61667
2038,2038,Sohar,108274,24.34745,56.70937
2039,2039,‘Ibrī,163473,23.22573,56.51572
2040,2040,Ibrā’,25265,22.69057,58.53337
2104,2104,Popondetta,28198,-8.76536,148.23252
2109,2109,Urdaneta,101037,15.97611,120.57111
2112,2112,Trapiche,11539,10.68417,122.43222
2121,2121,Sipalay,24029,9.75194,122.40417
2493,2493,Gero,35000,35.8,137.23333
2494,2494,Yakage,14041,34.62849,133.59237
2495,2495,Wake,14191,34.81156,134.14264
2496,2496,Uto,37442,32.68333,130.66667
2497,2497,Tsuma,34318,32.1,131.4
2498,2498,Togitsu,30084,32.83333,129.85
2499,2499,Tarui,27439,35.36667,136.53333
2500,2500,Takayama,88473,36.13333,137.25
2501,2501,Takatsuki,354468,34.84833,135.61678
2502,2502,Susaki,26195,33.39471,133.29128
2503,2503,Shōbara,33476,34.85,133.01667
2504,2504,Shibushi,30231,31.476,131.10114
2506,2506,Sanjō,82893,37.61667,138.95
2507,2507,Sakaki,15025,36.46667,138.18333
2508,2508,Nara-shi,367353,34.68505,135.80485
2510,2510,Nagahama,62089,35.38333,136.26667
2511,2511,Mihara,80387,34.4,133.08333
2513,2513,Maki,29041,37.75,138.88333
2514,2514,Kushikino,25744,31.71667,130.26667
2515,2515,Keshorai Pātan,23464,25.29275,75.93948
2516,2516,Kasrāwad,21484,22.12745,75.61101
2517,2517,Kareli,27808,22.91533,79.06378
2518,2518,Kapūrthala,92667,31.38011,75.38105
2519,2519,Kānor,13089,24.43437,74.26546
2522,2522,Kāmāreddi,71042,18.32001,78.34177
2524,2524,Kālna,53964,23.21944,88.36295
2525,2525,Kanīna Khās,10815,28.33093,76.31099
2526,2526,Kalamb,27287,19.04437,73.95554
2527,2527,Jūnāgadh,184447,21.51966,70.45981
2528,2528,Shādīpur Julāna,14508,29.12368,76.40516
2529,2529,Jayamkondacholapuram,32217,11.21266,79.36369
2530,2530,Jamkhandi,61690,16.50461,75.29146
2531,2531,Jagdīshpur,31029,26.74967,80.5451
2532,2532,Jagalūr,15787,14.51957,76.33915
2533,2533,Islāmnagar,29144,28.32896,78.72524
2534,2534,Idukki,11248,9.85,76.96667
2535,2535,Ichalkaranji,274383,16.69117,74.46054
2536,2536,Narmadapuram,109358,22.74747,77.72736
2537,2537,Hāveri,60155,14.79354,75.40448
2538,2538,Haliyal,21625,15.32864,74.75638
2539,2539,Gunnaur,20980,28.23995,78.43994
2542,2542,Ghugus,31859,19.9381,79.11192
2543,2543,Ghātanji,20785,20.14183,78.31333
2545,2545,Fīrozpur Jhirka,20195,27.78853,76.94496
2546,2546,Fatehgarh Chūriān,18051,31.86431,74.95665
2547,2547,Emmiganūr,80933,15.77203,77.48345
2549,2549,Dongargaon,12505,20.97172,80.85077
2551,2551,Dharmanagar,32912,24.36667,92.16667
2552,2552,Devadānappatti,14190,10.14673,77.6439
2554,2554,Chinna Salem,20111,11.63422,78.87412
2555,2555,Chikhli,52841,20.35046,76.25774
2556,2556,Chidambaram,58650,11.39933,79.69144
2557,2557,Chhāta,21260,27.72374,77.5081
2558,2558,Charthāwal,19942,29.54687,77.59438
2559,2559,Brahmapur,324726,19.31151,84.7929
2560,2560,Bijni,12990,26.49588,90.70298
2562,2562,Bīdar,204071,17.90802,77.51524
2563,2563,Bhīkhi,15961,30.05918,75.535
2564,2564,Betūl,91953,21.90056,77.90229
2565,2565,Beohāri,22107,24.02423,81.37831
2568,2568,Banmankhi,26806,25.88857,87.19421
2569,2569,Bānki,16555,20.37912,85.52953
2570,2570,Bakewar,14217,26.66226,79.17625
2571,2571,Bagulā,20999,23.33664,88.64109
2572,2572,Bagaha,103855,27.09918,84.09003
2574,2574,Āsind,15389,25.7342,74.33278
2575,2575,Āsansol,504271,23.68333,86.98333
2576,2576,Amānpur,10362,27.71222,78.73788
2578,2578,Adūr,29652,9.15595,76.73192
2579,2579,Abohar,130603,30.14453,74.19552
2580,2580,Soyībug,104000,34.07677,74.7057
2581,2581,Porur,33060,13.03565,80.15821
2582,2582,Airoli,100000,19.15096,72.99625
2585,2585,Palavakkam,14369,12.9535,80.2572
2588,2588,Paramathi Velur,25012,11.1916,77.9563
2593,2593,Shahre Jadide Andisheh,80000,35.6803,51.0193
2595,2595,Qūchān,111752,37.106,58.50955
2598,2598,Qā’en,40157,33.72654,59.18439
2600,2600,Mahrīz,36720,31.58428,54.4428
2604,2604,Kerman,577514,30.28321,57.07879
2637,2637,Santiago,108414,16.68808,121.5487
2638,2638,Santa Rosa,216650,14.31222,121.11139
2654,2654,Polomolok,63987,6.22167,125.06398
2663,2663,Oytograk,18271,36.83333,81.93333
2666,2666,Baoshan,935618,25.11626,99.16366
2667,2667,Layka,29032,37.07694,79.73167
2668,2668,Qapqal,22111,43.80194,81.08722
2671,2671,Baijiantan,93697,45.69298,85.13942
2673,2673,Fanlou,62859,34.48091,116.85248
2674,2674,Anguo,82181,34.83056,116.81944
2676,2676,Zhongshu,91750,24.51667,103.76667
2681,2681,Heyuan,463907,23.73333,114.68333
2684,2684,Yigou,59073,35.81139,114.31667
2685,2685,Yixing,1285785,31.36059,119.82016
2686,2686,Yashan,56629,22.1975,109.94194
2687,2687,Heyou,12374,30.08256,107.35174
2688,2688,Yangliujie,10057,26.36667,107.5
2691,2691,Xinzhai,100168,36.4,118.61667
2694,2694,Xigang,112061,38.55258,106.34805
2697,2697,Xiaogang,127076,28.23333,116.58333
2700,2700,Wuzhou,761948,23.48054,111.28848
2701,2701,Wenxian Chengguanzhen,31339,32.94712,104.68139
2703,2703,Wanxian,859662,30.81601,108.37407
2707,2707,Taiping,24393,30.26204,107.29287
2708,2708,Suixi,74172,33.89067,116.77473
2711,2711,Shiqiaozi,58538,36.16167,119.26306
2713,2713,Yanta,79196,36.24111,115.66722
2714,2714,Shawan,21551,33.62736,104.5637
2719,2719,Qishan,51750,34.63333,116.8
2720,2720,Qionghu,66145,28.84061,112.37399
2721,2721,Qinzhou,1296300,21.98247,108.65061
2723,2723,Qishan,55500,29.84431,117.71937
2728,2728,Mawu,11015,34.42639,104.91472
2729,2729,Longgu,59086,34.90333,116.80667
2730,2730,Lintong,75882,34.37803,109.20892
2731,2731,Linping,78180,30.4225,120.29722
2733,2733,Wuwei,1010295,37.92672,102.63202
2734,2734,Liangxiang,76744,39.73598,116.13295
2735,2735,Lengshuitan,88935,26.4111,111.59559
2737,2737,Jinsha,95647,32.08982,121.07355
2738,2738,Jingdezhen,473561,29.2947,117.20789
2742,2742,Hong’an,18235,28.50228,109.26661
2743,2743,Hefei,5050000,31.86389,117.28083
2744,2744,Handan,1358318,36.60999,114.48764
2745,2745,Guandu,42766,30.95589,109.84697
2746,2746,Gaojia,43944,30.02035,107.86
2747,2747,Fujia,23660,33.81889,105.95361
2748,2748,Wofo,24209,29.90825,105.78706
2752,2752,Xinyi,98259,22.37303,110.94746
2756,2756,Yangchun,153547,22.16667,111.78333
2758,2758,Jiangyin,1779515,31.91102,120.26302
2759,2759,Ceyu,13161,37.79222,114.08639
2763,2763,Anhua,29916,33.50528,105.04782
2764,2764,Ahu,55298,34.37664,118.60308
2765,2765,Wuduan,41803,34.57444,117.09528
2766,2766,Caijiagang,35564,29.74248,106.47508
2768,2768,Kuanchuan,27438,34.16639,105.54111
2772,2772,Santangpu,58000,27.40556,111.98694
2776,2776,Youhao,78402,47.85306,128.83565
2777,2777,Xuanhua,373422,40.61205,115.06463
2779,2779,Shuangcheng,130710,45.3798,126.30711
2781,2781,Dongning,61440,44.08436,131.11841
2782,2782,Chaihe,67963,44.7598,129.67826
2786,2786,Chela,11045,34.06897,104.46189
2787,2787,Tanping,11199,33.81122,104.97543
2788,2788,Liping,10287,33.18559,104.8839
2789,2789,Shijiba,13791,33.06694,104.45282
2790,2790,Longfeng,10207,33.39584,105.04572
2794,2794,Zhifang,11799,33.72598,105.48358
2796,2796,Yan’anxiang,13871,34.46001,104.91673
2800,2800,Zhuxi,22900,31.12443,108.29065
2802,2802,Yuchi,10607,30.26577,108.22354
2803,2803,Xialu,26300,29.94167,108.08442
2804,2804,Gangjia,19072,30.22055,107.50403
2805,2805,Bishan,18102,30.77075,107.4571
2806,2806,Jiangchi,12131,29.91369,108.02711
2807,2807,Houxi,11097,28.89259,109.12722
2808,2808,Zhufo,10671,29.22153,108.49694
2809,2809,Longxi,12692,29.46963,108.51554
2810,2810,Dongyang,40143,29.83291,106.45066
2811,2811,Zhifeng,28467,29.6544,105.78416
2812,2812,Longji,10111,29.46196,105.40473
2815,2815,Fudong,16754,23.12319,100.00014
2817,2817,Ankang,13236,23.18254,99.74368
2818,2818,Qishan,14945,34.23323,105.39512
2820,2820,Hongbao,20868,34.75191,106.06026
2821,2821,Yanghe,13400,34.51831,105.0077
2822,2822,Puqiakeqi,35142,37.31739,79.70532
3543,3543,Yuen Long,200000,22.44518,114.02621
3544,3544,Tai Mei Tuk,17544,22.47447,114.23458
3633,3633,Tongging,16000,2.8985,98.5231
3636,3636,Trucuk,23584,-7.71833,110.65889
3643,3643,Singkawang,235064,0.90925,108.98463
3644,3644,Serpong,80193,-6.31694,106.66417
3647,3647,Sanana,29716,-2.05853,125.97786
3649,3649,Purwakarta,179233,-6.55694,107.44333
3655,3655,Mranggen,28026,-7.0268,110.5158
3656,3656,Metro,168575,-5.11306,105.30667
3660,3660,Luwuk,47778,-0.9516,122.7875
3663,3663,Kuala Tungkal,33683,-0.81623,103.46111
3670,3670,Gebog,43756,-6.735,110.8444
3677,3677,Bojonegoro,86568,-7.1502,111.8817
3679,3679,Bambanglipuro,44713,-7.95,110.28333
3741,3741,Vattalkundu,22638,10.16069,77.75883
3742,3742,Valsād,72929,20.61013,72.93428
3743,3743,Ūn,15007,29.58479,77.2554
3744,3744,Uklāna,11908,29.51124,75.87823
3745,3745,Thiruthani,39899,13.17594,79.61637
3746,3746,Tiruppur,963173,11.11541,77.35456
3747,3747,Thiruvarur,58777,10.77269,79.6368
3748,3748,Taleigao,17148,15.46915,73.83285
3749,3749,Sumbal,11695,34.23072,74.6472
3750,3750,Srīmushnam,12364,11.40118,79.40384
3751,3751,Soron,28683,27.89055,78.74621
3752,3752,Sīra,57928,13.74155,76.9043
3753,3753,Sindhnūr,68793,15.76983,76.75581
3754,3754,Sillod,51042,20.30303,75.65284
3755,3755,Shertallai,45474,9.68581,76.33996
3757,3757,Sathankulam,14084,8.44164,77.91349
3758,3758,Samrāla,18623,30.83601,76.19324
3759,3759,Sagauli,34622,26.7639,84.74341
3760,3760,Saugor,247333,23.83877,78.73874
3761,3761,Renigunta,25895,13.65143,79.51256
3762,3762,Rāzām,27832,18.44909,83.65957
3763,3763,Raxaul,47965,26.97982,84.85065
3764,3764,Rānāvāv,26011,21.68734,69.74485
3765,3765,Rāmjībanpur,18318,22.82815,87.60888
3766,3766,Rājaldesar,24104,28.02849,74.47442
3767,3767,Raisen,40977,23.33033,77.7811
3769,3769,Radaur,12328,30.02706,77.15177
3771,3771,Pilibangan,36755,29.44964,74.10093
3772,3772,Pihānī,30369,27.61987,80.20343
3773,3773,Periyanayakkanpalaiyam,24894,11.15255,76.95159
3775,3775,Patāmundai,34400,20.57806,86.56063
3776,3776,Parīchhatgarh,18990,28.97841,77.93422
3777,3777,Pāchora,46823,20.66727,75.35305
3779,3779,Mushābani,32761,22.51135,86.45713
3780,3780,Mungaoli,20081,24.40837,78.09588
3781,3781,Mubarakpur,53263,26.08866,83.29088
3782,3782,Miriālgūda,101234,16.8722,79.56247
3783,3783,Mangawān,12503,24.66754,81.54644
3784,3784,Maner,27901,25.64602,84.87291
3785,3785,Malkera,12591,23.78213,86.28767
3786,3786,Mādugula,14741,17.91589,82.81578
3787,3787,Machhlīshahr,25247,25.68564,82.41106
3788,3788,Lingsugūr,29783,16.15876,76.52174
3789,3789,Lānja,13121,16.86086,73.54993
3790,3790,Kuchaiburi,23072,22.26675,86.17385
3791,3791,Kozhikode,550440,11.24802,75.7804
3793,3793,Khānpur,14688,28.53446,78.06546
4146,4146,Al Fujairah City,86512,25.11641,56.34141
4154,4154,Kunduz,161902,36.72895,68.857
4155,4155,Ghormach,30000,35.73062,63.78264
4156,4156,Farkhār,10480,36.57288,69.85783
4451,4451,Mardakan,15267,40.49182,50.14292
4464,4464,Sarishābāri,81325,24.75127,89.83126
4466,4466,Jessore,243987,23.16971,89.21371
4468,4468,Paltan,184492,23.73625,90.41426
4537,4537,Seria,30097,4.60637,114.32476
5020,5020,Daxing,40068,29.55605,106.16002
5021,5021,Guangpu,18002,29.33567,106.14521
5022,5022,Qingfeng,19627,29.33938,105.82676
5139,5139,Yaypan,20332,40.37583,70.81556
5141,5141,Tŭytepa,51400,41.0321,69.36253
5157,5157,Thới Lai,109684,10.06522,105.55863
5158,5158,Ho Chi Minh City,8993082,10.82302,106.62965
5161,5161,Đưc Trọng,161232,11.73559,108.3733
5162,5162,Đồng Hới,169000,17.46885,106.62226
5164,5164,Buôn Ma Thuột,146975,12.66747,108.03775
5176,5176,Quận Đức Thịnh,132000,10.30989,105.73855
5242,5242,Qorasuv,33000,40.72782,72.88577
5243,5243,Jalolquduq,24000,40.68918,72.60931
5256,5256,Tyumen,768358,57.15222,65.52722
5259,5259,Troitskoye,10887,52.9822,84.68
5260,5260,Troitskiy,11081,57.06028,63.74811
5261,5261,Surgut,300367,61.25,73.41667
5262,5262,Strezhevoy,44784,60.7333,77.5889
5265,5265,Shumikha,18499,55.22611,63.29611
5269,5269,Polysayevo,28026,54.6012,86.2459
5280,5280,Dalmatovo,14526,56.26,62.9362
5281,5281,Beryozovsky,47000,56.9083,60.8019
5284,5284,Bachatskiy,14618,54.2927,86.1285
5289,5289,Udachny,15266,66.42989,112.4021
5292,5292,Mirny,40308,62.53528,113.96111
5293,5293,Kuytun,10566,54.34241,101.50917
5297,5297,Cheremkhovo,57395,53.15611,103.0675
5298,5298,Chegdomyn,14855,51.12853,133.00827
5300,5300,Uglegorsk,12669,49.08047,142.06449
5365,5365,Denov,78300,38.26746,67.89886
5366,5366,Bulung’ur Shahri,29200,39.76003,67.27441
5368,5368,Urganch,145000,41.55339,60.62057
5370,5370,Ohangaron,37784,40.90639,69.63833
5371,5371,Navoiy,144158,40.08444,65.37917
5372,5372,Manghit,33200,42.11556,60.05972
5748,5748,Mae Ramat,17316,16.98403,98.51665
5751,5751,Chaiya,12223,9.38625,99.19861
5759,5759,Sing Buri,20046,14.88786,100.40464
5762,5762,Rong Kwang,12087,18.33903,100.31736
5769,5769,Pak Kret,182926,13.91301,100.49883
5770,5770,Mueang Nonthaburi,254375,13.86075,100.51477
5771,5771,Nakhon Nayok,21309,14.20463,101.21295
5774,5774,Chaiyaphum,58350,15.81047,102.02881
5775,5775,Pattaya,119532,12.93333,100.88333
5786,5786,Seydi,17762,39.4816,62.91374
6410,6410,Yuryuzan’,13424,54.86333,58.42194
6412,6412,Yayva,10615,59.3347,57.2592
6414,6414,Yanaul,27963,56.2751,54.9338
6422,6422,Uchaly,37788,54.35806,59.43611
6445,6445,Priyutovo,20847,53.9,53.93333
6450,6450,Pervouralsk,133600,56.90528,59.94361
6452,6452,Orenburg,564773,51.7727,55.0988
6457,6457,Nizhnyaya Tura,22600,58.6293,59.8118
6463,6463,Mendeleyevsk,22969,55.90819,52.29047
6524,6524,Pigcawayan,11420,7.27722,124.42556
6525,6525,Perrelos,10971,10.1169,123.6738
6527,6527,Paniqui,48261,15.6689,120.5806
6555,6555,"Magapit, Aguiguican",13659,18.10788,121.67705
6560,6560,Loboc,16312,9.63833,124.03482
6562,6562,Lianga,13623,8.63361,126.09472
6563,6563,La Trinidad,41258,16.455,120.5875
6570,6570,Guimba,32306,15.6605,120.7683
6571,6571,Guadalupe,11121,10.1165,123.6072
6572,6572,General Santos,697315,6.11278,125.17167
6583,6583,Daanbantayan,13439,11.24681,124.01462
6584,6584,Cotabato,325079,7.22361,124.24639
6585,6585,Cordova,29289,10.24394,123.94222
6589,6589,Catarman,47449,12.4989,124.6377
6591,6591,Cardona,30222,14.48646,121.22752
6598,6598,Calauan,36580,14.14989,121.3152
6599,6599,Calasiao,24276,16.0111,120.36
6603,6603,Calaca,37443,13.93244,120.81327
6606,6606,Binonga,83980,10.7719,122.9817
6607,6607,Biao,12043,7.16333,125.52111
6608,6608,Bel Air,36007,14.5594,121.0258
6626,6626,Bacolod City,454898,10.66667,122.95
6640,6640,Zafarwal,23078,32.34464,74.8999
6641,6641,Sanghar,62033,26.04694,68.94917
6642,6642,Renala Khurd,37111,30.87878,73.59857
6645,6645,Mirpur Khas,215657,25.5276,69.01255
6647,6647,Khairpur,40083,28.06437,69.70363
6648,6648,Jand,18170,33.43304,72.01877
6649,6649,Gujar Khan,69374,33.25411,73.30433
6650,6650,Dera Bugti,18120,29.03619,69.15849
6651,6651,Chaman,88568,30.91769,66.45259
6653,6653,Bhakkar,81950,31.62685,71.06471
6654,6654,Nowshera Cantonment,96766,33.99829,71.99834
6655,6655,Setharja Old,32651,27.2127,68.46883
6985,6985,Kluang,169828,2.03046,103.31689
6986,6986,Semenyih,92491,2.9516,101.843
6987,6987,"Kampung Bukit Tinggi, Bentong",12346,3.34944,101.82631
6988,6988,Bidur,30016,4.11667,101.28333
6989,6989,Sarikei,29281,2.11667,111.51667
6990,6990,Peringat,23288,6.03333,102.28333
6991,6991,Putra Heights,60000,2.99361,101.57255
7117,7117,Kirtipur,44632,27.67872,85.2775
7118,7118,Madhyapur Thimi,119955,27.68056,85.3875
7140,7140,Sur,71152,22.56667,59.52889
7211,7211,Talisay,133148,10.24472,123.84944
7220,7220,Kanazawa,466029,36.6,136.61667
7221,7221,Itami,197335,34.78427,135.40126
7222,7222,Honchō,644668,35.70129,139.98648
7223,7223,Chōfu,212977,35.65924,139.54837
7224,7224,Saijō,58823,33.91667,133.18333
7225,7225,Sukagawa,68790,37.28333,140.38333
7226,7226,Kuroiso,61230,36.96667,140.05
7227,7227,Kōriyama,322996,37.4,140.38333
7228,7228,Chiba,979768,35.6,140.11667
7230,7230,Shibetsu,21744,43.65899,145.13197
7231,7231,Sapporo,1973832,43.06667,141.35
7233,7233,Ōdate,64543,40.27178,140.55756
7235,7235,Kōka,89619,34.9802,136.15752
7236,7236,Ebina,136312,35.38121,139.39651
7237,7237,Miyakojima,54908,24.79016,125.31109
7238,7238,Shimotsuke,60274,36.41323,139.86622
7239,7239,Higashimatsushima,39098,38.40886,141.17901
7240,7240,Kitanagoya,86068,35.24702,136.87832
7241,7241,Hashima,67909,35.329,136.68051
7243,7243,Tagami,11481,37.71133,139.07215
7246,7246,Tanba,62152,35.16034,135.03914
7254,7254,Jalal-Abad,123239,40.93333,73.0
7255,7255,Nookat,18228,40.26597,72.61834
7265,7265,Kujang-ŭp,19522,39.86722,126.03028
7266,7266,Hau-ri,13581,41.20056,129.47028
7268,7268,Eisen,56006,35.9675,128.93083
7269,7269,Pohang,500000,36.02917,129.36481
7270,7270,Mokpo,268402,34.81282,126.39181
7271,7271,Gumi,427770,36.1136,128.336
7272,7272,Kimhae,550758,35.23417,128.88111
7273,7273,Cheonan,666417,36.8065,127.1522
7280,7280,Maqat,14082,47.64967,53.34291
7281,7281,Balykshi,19260,47.06667,51.86667
7282,7282,Zaysan,17600,47.46657,84.87144
7283,7283,Zhangaqorghan,21339,43.90652,67.24637
7284,7284,Ushtobe,20492,45.25258,77.98284
7285,7285,Talghar,42194,43.30235,77.23811
7287,7287,Saryozek,13930,44.36178,77.97279
7292,7292,Yereymentau,14169,51.62364,73.10265
7293,7293,Otegen Batyra,18864,43.41845,77.02187
7302,7302,Katunayaka,84643,7.16992,79.88837
7303,7303,Hendala,56978,6.9909,79.883
7304,7304,Bentota,37000,6.42598,79.99575
7366,7366,Yamethin,59867,20.43189,96.13875
7367,7367,Maubin,51542,16.73148,95.65441
7368,7368,Uliastay,16265,47.74167,96.84444
7372,7372,Altai,17617,46.37222,96.25833
8271,8271,Tsu,163461,34.73333,136.51667
8272,8272,Tomioka,47911,36.25411,138.89813
8273,8273,Tanushimarumachi-toyoki,21156,33.35,130.68333
8275,8275,Tamamura,36367,36.3,139.11667
8276,8276,Takanabe,20185,32.13333,131.5
8277,8277,Suwa,48972,36.03799,138.11308
8278,8278,Osaka,2753862,34.69374,135.50218
8279,8279,Ōno-hara,26190,34.28333,132.26667
8280,8280,Niihama,123059,33.96047,133.30522
8281,8281,Menuma,27684,36.22245,139.38205
8282,8282,Matsudo,498575,35.77995,139.90144
8283,8283,Kudamatsu,52772,34.00964,131.86637
8545,8545,Tsim Sha Tsui,24557,22.3,114.16667
8546,8546,Tai Kok Tsui,33801,22.32146,114.163
8547,8547,Mid Levels,15464,22.28399,114.14958
8548,8548,Hong Kong,7491609,22.27832,114.17469
8549,8549,Fanling,263200,22.49487,114.13949
8550,8550,Choi Wun,38405,22.33385,114.21368
8620,8620,Teluk Dalam,25780,0.5729,97.8034
8623,8623,Padangsidempuan,225105,1.37952,99.27146
8626,8626,Blangpidie,24085,3.73956,96.83608
8634,8634,Tabanan,33667,-8.5413,115.12522
8645,8645,Prigen,24164,-7.68333,112.61667
8647,8647,Pekanbaru,1085000,0.51667,101.44167
8650,8650,Malang,843810,-7.9797,112.6304
8653,8653,Kualakapuas,35632,-3.00913,114.38759
8659,8659,Jatibarang,73010,-6.47472,108.31528
8663,8663,Ciamis,109839,-7.3257,108.3534
8664,8664,Ceper,28646,-7.67417,110.67889
8670,8670,Banjaran,164952,-7.04528,107.58778
8672,8672,Padalarang,184182,-6.83778,107.47278
8673,8673,Gamping Lor,66110,-7.79556,110.32639
8676,8676,Legian,10000,-8.70415,115.17028
8830,8830,Karamsad,32380,22.54243,72.90392
8831,8831,Kanpur,2823249,26.46523,80.34975
8832,8832,Kannod,15870,22.66764,76.74286
8834,8834,Kālāgarh Project Colony,13298,29.4778,78.78449
8835,8835,Jodiya Bandar,15788,22.71667,70.28333
8836,8836,Jintūr,42420,19.61186,76.6874
8837,8837,Jhālu,20356,29.33609,78.22608
8838,8838,Jhālāwār,51884,24.59633,76.16499
8839,8839,Jāwad,16887,24.59916,74.86261
8841,8841,Jammalamadugu,43870,14.84677,78.38314
8842,8842,Jambusar,41594,22.05236,72.80074
8843,8843,Jalpāiguri,107832,26.51667,88.73333
8845,8845,Jagatsinghapur,32945,20.2557,86.17112
8846,8846,Islāmpur,31875,25.14075,85.20587
8847,8847,Indore,1837041,22.71792,75.8333
8848,8848,Hugli,177005,22.90877,88.39674
8849,8849,Hirekerūr,16688,14.45506,75.3952
8850,8850,Hālīsahar,128172,22.93218,88.41859
8851,8851,Guntakal Junction,120964,15.17112,77.36244
8852,8852,Goyerkāta,66358,26.69984,89.02565
8853,8853,Gopālganj,63725,26.46734,84.44041
8855,8855,Ghātampur,40435,26.15272,80.16803
8858,8858,Gajraula,50380,28.8457,78.2396
8859,8859,Fatehganj West,23810,28.4662,79.30657
8860,8860,Erandol,30931,20.92206,75.32641
